LocationID,City,ZipCode,Lattitude,Longitude
1095,Elk Creek,95939,39.53222,-122.59488
1096,Catheys Valley,95306,37.39441,-120.12726
1097,Stockton,95206,37.902424,-121.440025
1098,Miranda,95553,40.210896,-123.86
1099,North Fork,93643,37.24431,-119.47025
1100,Canoga Park,91304,34.224377,-118.63265
1101,Murrieta,92562,33.54887,-117.33417
1102,Roseville,95747,38.78433,-121.373245
1103,Woody,93287,35.710243,-118.881676
1104,San Bernardino,92405,34.142746,-117.300865
1105,Orinda,94563,37.873917,-122.20522
1106,San Juan Bautista,95045,36.81057,-121.50302
1107,Benton,93512,37.653946,-118.231445
1108,Thousand Oaks,91360,34.214054,-118.88109
1109,Ventura,93003,34.27922,-119.221436
1110,Riverside,92509,34.00438,-117.44786
1111,Torrance,90502,33.83318,-118.29206
1112,Blocksburg,95514,40.30909,-123.6682
1113,Ben Lomond,95005,37.078873,-122.090385
1114,Santa Maria,93458,34.95934,-120.49008
1115,Blythe,92225,33.674583,-114.71612
1116,Santa Ana,92706,33.765892,-117.88153
1117,March Air Reserve Base,92518,33.888325,-117.277534
1118,San Diego,92108,32.774048,-117.142456
1119,Lemon Cove,93244,36.46267,-118.99729
1120,Palo Alto,94303,37.45809,-122.115395
1121,Suisun City,94585,38.197906,-122.01726
1122,San Diego,92119,32.80296,-117.02709
1123,Glendale,91204,34.136307,-118.26036
1124,Bakersfield,93306,35.449883,-118.84144
1125,Lamont,93241,35.245033,-118.905556
1126,Bayside,95524,40.825485,-124.049484
1127,Hawaiian Gardens,90716,33.830433,-118.07407
1128,Compton,90220,33.88151,-118.23445
1129,Meridian,95957,39.06807,-121.83264
1130,Pope Valley,94567,38.672707,-122.40322
1131,Little River,95456,39.24591,-123.77214
1132,Berkeley,94703,37.863842,-122.27568
1133,Mount Laguna,91948,32.830853,-116.4446
1134,Chula Vista,91915,32.60501,-116.97595
1135,Bakersfield,93313,35.140938,-119.051346
1136,Termo,96132,41.027283,-120.669426
1137,Kernville,93238,35.852894,-118.39778
1138,Richmond,94801,37.94529,-122.38394
1139,Orosi,93647,36.600185,-119.17565
1140,West Sacramento,95605,38.592747,-121.54004
1141,Chualar,93925,36.59627,-121.442276
1142,Bloomington,92316,34.059723,-117.39104
1143,Kerman,93630,36.727417,-120.12353
1144,Newport Beach,92663,33.62251,-117.927025
1145,Simi Valley,93065,34.269447,-118.76847
1146,Dunnigan,95937,38.931423,-121.94608
1147,Traver,93673,36.456093,-119.48622
1148,Mcarthur,96056,41.10831,-121.36036
1149,Big Pine,93513,37.245506,-118.06294
1150,Novato,94945,38.1359,-122.56368
1151,Irvine,92612,33.643093,-117.8109
1152,Olancha,93549,36.296852,-117.86547
1153,San Mateo,94403,37.538307,-122.30511
1154,Hercules,94547,37.99126,-122.21494
1155,Los Angeles,90005,34.05928,-118.30742
1156,Raymond,93653,37.252056,-119.95783
1157,Tomales,94971,38.24077,-122.90104
1158,Mccloud,96057,41.251324,-122.10521
1159,Sloughhouse,95683,38.470425,-121.1149
1160,El Cajon,92020,32.79697,-116.969086
1161,Vallejo,94589,38.16132,-122.27159
1162,Vallejo,94590,38.104706,-122.24739
1163,Pacific Grove,93950,36.618336,-121.926414
1164,Hemet,92543,33.739414,-116.96834
1165,La Jolla,92037,32.853745,-117.25034
1166,Alleghany,95910,39.467827,-120.841385
1167,Fresno,93702,36.739384,-119.75365
1168,Long Beach,90813,33.781086,-118.19905
1169,Rancho Santa Fe,92067,33.012753,-117.200615
1170,Paso Robles,93446,35.63422,-120.72834
1171,Greenview,96037,41.52854,-122.95502
1172,Oceanside,92054,33.35106,-117.420555
1173,San Jose,95124,37.257065,-121.923035
1174,Orange,92865,33.828777,-117.8483
1175,Soda Springs,95728,39.279068,-120.414276
1176,Winton,95388,37.4213,-120.59959
1177,Mount Hamilton,95140,37.382908,-121.63415
1178,Los Angeles,90013,34.04464,-118.24041
1179,Fremont,94555,37.555473,-122.080315
1180,San Gabriel,91776,34.089928,-118.09564
1181,Los Banos,93635,36.995163,-120.9551
1182,Bonsall,92003,33.29091,-117.202896
1183,Riverside,92505,33.920906,-117.489426
1184,Lebec,93243,34.84586,-118.88516
1185,Mt Baldy,91759,34.23132,-117.66203
1186,Sacramento,95822,38.51257,-121.495186
1187,Huntington Beach,92646,33.6663,-117.9695
1188,Hayward,94542,37.656696,-122.04836
1189,Rancho Mirage,92270,33.76368,-116.42993
1190,Santa Cruz,95065,37.031403,-121.981865
1191,El Cerrito,94530,37.92484,-122.28915
1192,San Marino,91108,34.12267,-118.11291
1193,Kirkwood,95646,38.63149,-120.01517
1194,Caspar,95420,39.361282,-123.7846
1195,Hopland,95449,38.93706,-123.11811
1196,Torrance,90503,33.8404,-118.353714
1197,Platina,96076,40.367966,-122.93738
1198,Santa Rosa,95407,38.394093,-122.739815
1199,Rio Oso,95674,38.954144,-121.48254
1200,Mc Kittrick,93251,35.38381,-119.73089
1201,San Leandro,94578,37.704384,-122.1267
1202,Anaheim,92807,33.848732,-117.78836
1203,Sutter Creek,95685,38.432144,-120.77069
1204,Van Nuys,91405,34.202496,-118.44805
1205,Compton,90222,33.912247,-118.23677
1206,Morro Bay,93442,35.369553,-120.76386
1207,Stinson Beach,94970,37.92114,-122.65756
1208,Salyer,95563,40.89866,-123.53976
1209,Guadalupe,93434,34.936,-120.59466
1210,Winterhaven,92283,32.852947,-114.850784
1211,Vista,92083,33.17494,-117.24276
1212,Hemet,92545,33.734932,-117.04414
1213,Stirling City,95978,39.904003,-121.527824
1214,Santa Monica,90405,34.00544,-118.47751
1215,Fontana,92335,34.08756,-117.464096
1216,Reseda,91335,34.200176,-118.540955
1217,Downieville,95936,39.578793,-120.780785
1218,La Verne,91750,34.144703,-117.7703
1219,Orland,95963,39.748035,-122.30217
1220,Chula Vista,91911,32.607964,-117.059456
1221,Scott Bar,96085,41.73796,-123.07557
1222,Independence,93526,36.869583,-118.18924
1223,Napa,94559,38.232388,-122.32494
1224,Carlsbad,92009,33.09802,-117.2582
1225,Ballico,95303,37.4695,-120.67272
1226,Sacramento,95815,38.608406,-121.44994
1227,Sacramento,95828,38.48694,-121.395805
1228,Apple Valley,92308,34.424927,-117.1845
1229,Vallejo,94591,38.105732,-122.18634
1230,Mountain View,94041,37.388348,-122.0753
1231,San Francisco,94117,37.770535,-122.44512
1232,Los Altos,94022,37.349545,-122.13435
1233,Granite Bay,95746,38.749466,-121.1842
1234,Doyle,96109,40.012676,-120.10186
1235,Barstow,92311,34.96565,-117.00151
1236,Myers Flat,95554,40.26716,-123.805916
1237,Dulzura,91917,32.622997,-116.68786
1238,Knights Landing,95645,38.875507,-121.76587
1239,Sierraville,96126,39.559708,-120.34564
1240,Ontario,91764,34.074085,-117.60562
1241,San Francisco,94110,37.750023,-122.4152
1242,Browns Valley,95918,39.292336,-121.320595
1243,Angels Camp,95222,38.071327,-120.63222
1244,Murrieta,92563,33.581043,-117.14719
1245,Santa Paula,93060,34.402344,-119.094826
1246,Valencia,91354,34.457005,-118.57372
1247,Tollhouse,93667,36.993668,-119.34827
1248,Garden Valley,95633,38.852543,-120.83767
1249,Five Points,93624,36.397743,-120.11991
1250,Foresthill,95631,39.031876,-120.81114
1251,Hathaway Pines,95233,38.184914,-120.36408
1252,Sonoma,95476,38.25485,-122.4618
1253,Lake Isabella,93240,35.607876,-118.46632
1254,Kneeland,95549,40.664482,-123.865326
1255,Burlingame,94010,37.57028,-122.365776
1256,Whittier,90605,33.96089,-118.03222
1257,Yorba Linda,92886,33.89725,-117.792206
1258,San Jose,95135,37.28682,-121.72388
1259,Sacramento,95827,38.549187,-121.328384
1260,Williams,95987,39.11754,-122.28465
1261,Wishon,93669,37.287758,-119.54816
1262,Yucca Valley,92284,34.159534,-116.42599
1263,Alpine,91901,32.827183,-116.70373
1264,Paicines,95043,36.525703,-120.952126
1265,Pollock Pines,95726,38.73391,-120.453415
1266,Reedley,93654,36.63664,-119.421844
1267,Maxwell,95955,39.281193,-122.22657
1268,Danville,94506,37.79148,-121.90325
1269,New Cuyama,93254,34.956577,-119.750145
1270,Crockett,94525,38.049294,-122.22842
1271,Fontana,92337,34.04967,-117.468895
1272,Redwood Valley,95470,39.298065,-123.25211
1273,Strathmore,93267,36.14132,-119.129074
1274,Rocklin,95765,38.823277,-121.28185
1275,Yorba Linda,92887,33.88407,-117.7322
1276,Trabuco Canyon,92679,33.63112,-117.567345
1277,Belmont,94002,37.509365,-122.30613
1278,Palmdale,93550,34.536232,-118.08293
1279,San Bruno,94066,37.624435,-122.430664
1280,Sacramento,95837,38.69161,-121.60229
1281,San Jose,95136,37.27094,-121.85104
1282,Citrus Heights,95610,38.69508,-121.271614
1283,Mill Creek,96061,40.331974,-121.46067
1284,Coulterville,95311,37.722126,-120.110176
1285,Lakeside,92040,32.909874,-116.90678
1286,Raisin City,93652,36.594543,-119.90524
1287,Borrego Springs,92004,33.20037,-116.192314
1288,Taft,93268,35.184837,-119.40253
1289,Inglewood,90302,33.97533,-118.355255
1290,Petrolia,95558,40.274303,-124.2109
1291,San Francisco,94129,37.797527,-122.46453
1292,Sunol,94586,37.587494,-121.862854
1293,Bridgeville,95526,40.37253,-123.52563
1294,Berkeley,94710,37.872902,-122.30371
1295,Bakersfield,93312,35.392597,-119.24534
1296,San Andreas,95249,38.1965,-120.61689
1297,Dobbins,95935,39.381172,-121.21191
1298,Playa Del Rey,90293,33.947304,-118.43984
1299,Concord,94521,37.97142,-121.971504
1300,San Francisco,94123,37.800255,-122.43697
1301,Blue Lake,95525,40.94338,-123.8318
1302,Los Angeles,90027,34.127193,-118.29565
1303,Lakeport,95453,39.080467,-122.95518
1304,Huron,93234,36.217865,-120.08012
1305,Linden,95236,38.047745,-121.0305
1306,Scotia,95565,40.440636,-124.09874
1307,Newark,94560,37.50413,-122.03235
1308,El Monte,91731,34.079933,-118.04669
1309,Glennville,93226,35.735695,-118.73848
1310,San Diego,92131,32.89325,-117.08709
1311,Jackson,95642,38.336216,-120.76901
1312,Fowler,93625,36.625793,-119.672485
1313,Los Osos,93402,35.279984,-120.82429
1314,Travis Afb,94535,38.2659,-121.93946
1315,Bolinas,94924,37.94309,-122.72379
1316,Indio,92201,33.71389,-116.23726
1317,San Quentin,94964,37.94255,-122.491646
1318,Lincoln,95648,38.922813,-121.312004
1319,Ravendale,96123,40.845737,-120.32222
1320,Princeton,95970,39.424957,-122.03931
1321,King City,93930,36.22076,-120.980774
1322,Redwood City,94063,37.499413,-122.19632
1323,Emigrant Gap,95715,39.23754,-120.7202
1324,Ukiah,95482,39.134075,-123.23422
1325,San Francisco,94111,37.801777,-122.40229
1326,Alturas,96101,41.468876,-120.54229
1327,Carmel By The Sea,93921,36.55462,-121.92224
1328,Sausalito,94965,37.84864,-122.51569
1329,Sierra Madre,91024,34.168686,-118.0575
1330,San Jose,95132,37.424656,-121.74841
1331,San Bernardino,92407,34.25007,-117.39395
1332,Idyllwild,92549,33.75504,-116.7418
1333,Marshall,94940,38.129307,-122.834816
1334,Rancho Cucamonga,91701,34.132275,-117.61148
1335,Los Angeles,90031,34.085808,-118.20662
1336,Sacramento,95826,38.542534,-121.37882
1337,Sacramento,95824,38.517296,-121.43982
1338,Nuevo,92567,33.82769,-117.10224
1339,San Jose,95128,37.316147,-121.93629
1340,Adelanto,92301,34.667816,-117.53619
1341,Mill Valley,94941,37.90137,-122.57202
1342,Willits,95490,39.492046,-123.37582
1343,Walnut Grove,95690,38.240417,-121.58753
1344,Los Angeles,90008,34.008293,-118.34676
1345,Lakewood,90715,33.841026,-118.078094
1346,Ducor,93218,35.846066,-119.004074
1347,Glendora,91740,34.11936,-117.85506
1348,Nubieber,96068,41.082474,-121.19521
1349,Bieber,96009,41.083466,-121.107925
1350,Corte Madera,94925,37.924015,-122.511696
1351,Markleeville,96120,38.73579,-119.85798
1352,Northridge,91324,34.23821,-118.55029
1353,La Crescenta,91214,34.239635,-118.24526
1354,Philo,95466,39.0941,-123.500854
1355,Saint Helena,94574,38.581352,-122.29628
1356,Brownsville,95919,39.440685,-121.26358
1357,San Bernardino,92411,34.1225,-117.32014
1358,Nipton,92364,35.478737,-115.51698
1359,Berkeley,94707,37.897755,-122.27939
1360,Witter Springs,95493,39.222324,-122.98549
1361,Tustin,92782,33.738544,-117.78505
1362,Twentynine Palms,92278,34.45783,-116.13959
1363,Rowland Heights,91748,33.976753,-117.89737
1364,La Honda,94020,37.28568,-122.22417
1365,Homeland,92548,33.761894,-117.120865
1366,Trinity Center,96091,41.08185,-122.70055
1367,Hughson,95326,37.5923,-120.85329
1368,Anaheim,92806,33.83796,-117.87049
1369,Seiad Valley,96086,41.924175,-123.26079
1370,Union City,94587,37.59485,-122.05152
1371,Selma,93662,36.545322,-119.64228
1372,San Luis Obispo,93405,35.23655,-120.72734
1373,Marina,93933,36.689583,-121.7584
1374,Tahoma,96142,39.061226,-120.17954
1375,Newcastle,95658,38.883224,-121.15918
1376,Corning,96021,39.913776,-122.289986
1377,Irvine,92614,33.6803,-117.8333
1378,Geyserville,95441,38.73177,-123.06427
1379,Ripon,95366,37.75078,-121.13238
1380,Tehama,96090,40.021786,-122.12758
1381,Berkeley,94704,37.871414,-122.2466
1382,Calabasas,91302,34.13086,-118.68346
1383,Yuba City,95993,39.075695,-121.70606
1384,Oakland,94610,37.80873,-122.23871
1385,Glendora,91741,34.14649,-117.849815
1386,Huntington Beach,92648,33.67966,-118.0162
1387,Nipomo,93444,35.050346,-120.4896
1388,Los Angeles,90011,34.00709,-118.25868
1389,Paynes Creek,96075,40.343212,-121.815414
1390,Echo Lake,95721,38.85184,-120.0762
1391,Dillon Beach,94929,38.24458,-122.95627
1392,Long Beach,90803,33.76046,-118.12972
1393,Bella Vista,96008,40.722733,-122.109665
1394,Canoga Park,91303,34.19829,-118.6022
1395,San Jose,95121,37.30468,-121.80995
1396,California Hot Springs,93207,35.865795,-118.69759
1397,Brooks,95606,38.809803,-122.24139
1398,Lagunitas,94938,38.02177,-122.69174
1399,Lytle Creek,92358,34.238163,-117.53431
1400,Avenal,93204,35.916943,-120.12992
1401,Glencoe,95232,38.358463,-120.57931
1402,Long Beach,90814,33.77161,-118.14387
1403,Fresno,93720,36.878708,-119.7645
1404,Walnut Creek,94595,37.86213,-122.075195
1405,Long Barn,95335,38.109123,-120.0786
1406,Bass Lake,93604,37.458366,-119.34501
1407,Arcadia,91006,34.137318,-118.02984
1408,Oakland,94607,37.80707,-122.2974
1409,Courtland,95615,38.311607,-121.55403
1410,Hermosa Beach,90254,33.86532,-118.39634
1411,Millville,96062,40.531258,-122.14814
1412,Atwater,95301,37.32123,-120.65636
1413,Los Altos,94024,37.352913,-122.093
1414,Hanford,93230,36.29223,-119.62267
1415,Los Angeles,90019,34.049843,-118.33846
1416,Warner Springs,92086,33.323704,-116.62691
1417,Escalon,95320,37.818542,-121.006905
1418,Sacramento,95841,38.660442,-121.34632
1419,Santa Maria,93455,34.818226,-120.418785
1420,Modesto,95350,37.671806,-121.007576
1421,Shingletown,96088,40.49744,-121.82752
1422,Thousand Oaks,91362,34.19184,-118.8228
1423,Los Angeles,90061,33.92128,-118.274185
1424,Berkeley,94708,37.897743,-122.26312
1425,West Hills,91307,34.199787,-118.68493
1426,Carlsbad,92008,33.148117,-117.306046
1427,Sunland,91040,34.282703,-118.31293
1428,La Canada Flintridge,91011,34.234913,-118.15373
1429,Santa Cruz,95060,36.99345,-122.09886
1430,Tracy,95376,37.68097,-121.44605
1431,Bakersfield,93311,35.16207,-119.19449
1432,Rio Linda,95673,38.688763,-121.457596
1433,Moreno Valley,92555,33.90736,-117.10997
1434,San Diego,92102,32.716007,-117.11746
1435,Forest Falls,92339,34.0677,-116.90389
1436,Oakland,94605,37.75802,-122.13868
1437,San Francisco,94122,37.76041,-122.48496
1438,San Pedro,90731,33.736385,-118.28436
1439,San Jose,95125,37.294926,-121.89476
1440,Manhattan Beach,90266,33.889633,-118.39737
1441,Rialto,92376,34.109776,-117.37891
1442,Daggett,92327,34.875145,-116.8217
1443,Davis Creek,96108,41.750355,-120.403885
1444,Santa Monica,90404,34.026333,-118.47422
1445,Joshua Tree,92252,34.167236,-116.28151
1446,Oak View,93022,34.404545,-119.30212
1447,Los Angeles,90006,34.04801,-118.29395
1448,Palm Desert,92260,33.6945,-116.41271
1449,Beaumont,92223,33.946983,-116.97767
1450,Whittier,90603,33.945316,-117.992065
1451,Elmira,95625,38.349194,-121.90295
1452,Durham,95938,39.60783,-121.77796
1453,Albany,94706,37.890274,-122.29519
1454,French Camp,95231,37.873283,-121.29203
1455,Salinas,93901,36.64152,-121.622185
1456,Larkspur,94939,37.93708,-122.53237
1457,Irvine,92606,33.703976,-117.82417
1458,Fresno,93701,36.749405,-119.787575
1459,Olema,94950,38.052208,-122.775566
1460,Casmalia,93429,34.86603,-120.536545
1461,Fields Landing,95537,40.726948,-124.21738
1462,Galt,95632,38.274452,-121.2592
1463,Litchfield,96117,40.50727,-120.33823
1464,Loyalton,96118,39.63747,-120.22634
1465,Tupman,93276,35.31626,-119.40256
1466,Moreno Valley,92557,33.97066,-117.255035
1467,Santa Barbara,93108,34.457542,-119.63107
1468,Llano,93544,34.50009,-117.76586
1469,Van Nuys,91401,34.178482,-118.43179
1470,Quincy,95971,39.97123,-121.04117
1471,Dunsmuir,96025,41.212696,-122.39207
1472,San Francisco,94131,37.7467,-122.44283
1473,Greenfield,93927,36.248707,-121.38662
1474,Pismo Beach,93449,35.16567,-120.655846
1475,Oakland,94606,37.79249,-122.244316
1476,Arroyo Grande,93420,35.176235,-120.483246
1477,Macdoel,96058,41.76971,-121.92063
1478,Pico Rivera,90660,33.989525,-118.0893
1479,Wildomar,92595,33.617107,-117.25335
1480,Springville,93265,36.245926,-118.69314
1481,Crestline,92325,34.248062,-117.29028
1482,El Cajon,92019,32.785164,-116.86265
1483,Sugarloaf,92386,34.243088,-116.83002
1484,Pleasant Hill,94523,37.95338,-122.07689
1485,Avalon,90704,33.391182,-118.4213
1486,Penngrove,94951,38.3256,-122.64235
1487,Los Angeles,90002,33.949257,-118.24698
1488,Montclair,91763,34.07212,-117.69832
1489,Lake Elsinore,92532,33.705837,-117.31821
1490,Sacramento,95825,38.590034,-121.41245
1491,Arvin,93203,35.116306,-118.81764
1492,North San Juan,95960,39.423046,-120.984474
1493,Eldridge,95431,38.348885,-122.51699
1494,Soulsbyville,95372,37.990574,-120.26182
1495,Summerland,93067,34.420998,-119.60137
1496,San Fernando,91340,34.286133,-118.43597
1497,Fair Oaks,95628,38.652065,-121.25441
1498,Santa Ana,92704,33.719868,-117.90707
1499,Frazier Park,93222,34.90791,-119.23428
1500,Los Angeles,90042,34.11572,-118.19276
1501,Annapolis,95412,38.731056,-123.31655
1502,San Jose,95120,37.186142,-121.84355
1503,Fillmore,93015,34.40816,-118.86511
1504,Portola Valley,94028,37.36971,-122.21584
1505,Laguna Beach,92651,33.570023,-117.77367
1506,Valley Springs,95252,38.15697,-120.84923
1507,San Francisco,94105,37.78917,-122.39501
1508,Gustine,95322,37.147198,-121.12016
1509,Pinole,94564,37.996464,-122.29372
1510,Lake Arrowhead,92352,34.2565,-117.19335
1511,Lower Lake,95457,38.925545,-122.54908
1512,Los Angeles,90022,34.02381,-118.156586
1513,Palo Alto,94304,37.38698,-122.17775
1514,Gazelle,96034,41.411316,-122.697235
1515,Potter Valley,95469,39.408634,-123.04552
1516,San Jose,95134,37.42765,-121.94542
1517,Redondo Beach,90277,33.830452,-118.38457
1518,Laguna Hills,92653,33.6069,-117.71786
1519,O Neals,93645,37.140102,-119.65709
1520,Clayton,94517,37.881844,-121.848114
1521,Pomona,91768,34.067932,-117.78517
1522,Delano,93215,35.772243,-119.20969
1523,Lockeford,95237,38.16679,-121.14207
1524,Sherman Oaks,91423,34.146957,-118.43214
1525,Silverado,92676,33.782345,-117.63526
1526,Calipatria,92233,33.143826,-115.49748
1527,Moss Landing,95039,36.863304,-121.78163
1528,Mountain Ranch,95246,38.264263,-120.51514
1529,San Francisco,94121,37.77672,-122.49578
1530,Lancaster,93536,34.741405,-118.38111
1531,Oxnard,93030,34.223244,-119.18012
1532,Occidental,95465,38.415005,-122.998726
1533,Palo Alto,94306,37.41616,-122.13134
1534,Hornbrook,96044,41.962128,-122.527695
1535,Rosamond,93560,34.903053,-118.41125
1536,Stratford,93266,36.175255,-119.813805
1537,Topaz,96133,38.63605,-119.48916
1538,Huntington Beach,92647,33.72358,-118.00544
1539,Holtville,92250,32.811,-115.15286
1540,Keyes,95328,37.55563,-120.91165
1541,Los Angeles,90016,34.02833,-118.35434
1542,Esparto,95627,38.83447,-122.12719
1543,San Geronimo,94963,38.00474,-122.66372
1544,Cardiff By The Sea,92007,33.015865,-117.272255
1545,Moraga,94556,37.827946,-122.107185
1546,Mountain Center,92561,33.638645,-116.55783
1547,Hacienda Heights,91745,33.99847,-117.973755
1548,Burbank,91505,34.174213,-118.345924
1549,Grand Terrace,92313,34.029175,-117.30721
1550,Twain,95984,40.022182,-121.062386
1551,Spring Valley,91978,32.730263,-116.950966
1552,Oakland,94602,37.803883,-122.20842
1553,San Diego,92114,32.707893,-117.05512
1554,San Francisco,94124,37.731506,-122.38453
1555,Caliente,93518,35.35895,-118.52706
1556,Laguna Niguel,92677,33.529045,-117.70117
1557,Fremont,94538,37.505768,-121.96247
1558,Glendale,91205,34.13658,-118.24584
1559,Sacramento,95864,38.585827,-121.37627
1560,Palm Springs,92262,33.83999,-116.65922
1561,Anaheim,92802,33.807865,-117.92378
1562,Applegate,95703,38.983387,-120.988815
1563,Laton,93242,36.444233,-119.718285
1564,Duncans Mills,95430,38.445602,-123.06376
1565,San Francisco,94103,37.773148,-122.411285
1566,Sacramento,95838,38.646095,-121.44244
1567,Helm,93627,36.52054,-120.11806
1568,Santa Barbara,93110,34.437946,-119.77191
1569,Newbury Park,91320,34.17207,-118.94626
1570,Oroville,95966,39.473896,-121.415924
1571,San Jose,95127,37.375156,-121.79587
1572,El Nido,95317,37.127384,-120.506424
1573,Sacramento,95842,38.687366,-121.34848
1574,Chula Vista,91914,32.688507,-116.93863
1575,Lemoore,93245,36.303665,-119.82566
1576,Madeline,96119,41.042004,-120.50609
1577,Los Alamos,93440,34.758698,-120.27584
1578,Gardena,90249,33.90139,-118.3157
1579,Montebello,90640,34.015217,-118.10996
1580,Santa Maria,93454,34.943523,-120.25673
1581,Auberry,93602,36.99176,-119.242874
1582,Davenport,95017,37.114334,-122.23716
1583,Rocklin,95677,38.7904,-121.23698
1584,Valley Center,92082,33.25283,-116.98608
1585,Camarillo,93012,34.205505,-118.99311
1586,Goodyears Bar,95944,39.564114,-120.868835
1587,Fontana,92336,34.136368,-117.4608
1588,Red Bluff,96080,40.18677,-122.38836
1589,Manteca,95336,37.83027,-121.20102
1590,Rialto,92377,34.156757,-117.404686
1591,Carmichael,95608,38.62613,-121.32801
1592,Loleta,95551,40.66595,-124.24005
1593,Crescent Mills,95934,40.08034,-120.9578
1594,Solana Beach,92075,33.001812,-117.263626
1595,Antioch,94509,37.980057,-121.8016
1596,Fort Bidwell,96112,41.932205,-120.13594
1597,Yountville,94599,38.42146,-122.36505
1598,Roseville,95678,38.75975,-121.28854
1599,Valencia,91355,34.43987,-118.64461
1600,Wofford Heights,93285,35.690536,-118.55279
1601,Villa Park,92861,33.817474,-117.81046
1602,Merced,95340,37.25564,-120.49354
1603,Glendale,91203,34.15334,-118.26298
1604,Oakland,94603,37.739113,-122.175606
1605,Pacifica,94044,37.57363,-122.45517
1606,Chico,95928,39.681488,-121.83721
1607,Corona,92882,33.819386,-117.60021
1608,Long Beach,90808,33.823944,-118.111336
1609,Indian Wells,92210,33.537647,-116.29109
1610,Earlimart,93219,35.858055,-119.305855
1611,Fullerton,92832,33.868317,-117.92903
1612,Mineral,96063,40.408794,-121.57961
1613,Tranquillity,93668,36.635662,-120.28864
1614,Sacramento,95819,38.567593,-121.43751
1615,Sun City,92586,33.70748,-117.200005
1616,Vina,96092,39.955166,-122.01857
1617,Paskenta,96074,39.884396,-122.58752
1618,Green Valley Lake,92341,34.24441,-117.072655
1619,Visalia,93292,36.37559,-119.21169
1620,Watsonville,95076,36.931656,-121.75238
1621,Burson,95225,38.183918,-120.89882
1622,Salinas,93908,36.624336,-121.61567
1623,South Lake Tahoe,96150,38.911575,-120.10617
1624,Jacumba,91934,32.649788,-116.2237
1625,Carpinteria,93013,34.4414,-119.51316
1626,Meadow Valley,95956,39.937016,-121.058044
